id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long,has_renovated,grade_bins,yr_bins
5469500580,455500.0,3,1.75,2290,19000,1.0,0.0,0.0,4,9,640,1973,98042,47.3837,-122.15799999999999,0,good,mid_century
8146100610,672000.0,3,1.0,1220,8573,1.0,0.0,0.0,4,7,0,1954,98004,47.6088,-122.193,0,fair,mid_century
2325059101,487000.0,3,1.75,1430,12632,1.0,0.0,0.0,3,7,0,1959,98008,47.6371,-122.12299999999999,0,fair,mid_century
9475710040,291375.0,4,2.5,2220,6233,2.0,0.0,0.0,3,7,0,2001,98059,47.4887,-122.15,0,fair,post_modern
9310300175,225000.0,3,1.0,1490,15850,1.0,0.0,0.0,3,7,0,1946,98133,47.7411,-122.34700000000001,0,fair,early_century
8099900040,519950.0,5,3.5,2440,10200,2.0,0.0,0.0,4,7,0,1974,98075,47.5814,-122.00299999999999,0,fair,mid_century
3224800120,250000.0,3,2.5,2070,8400,2.0,0.0,0.0,4,8,0,1990,98002,47.3099,-122.206,0,good,modern
4232903265,614950.0,3,1.0,1500,2400,1.5,0.0,0.0,5,7,0,1900,98119,47.6333,-122.36200000000001,0,fair,
8861500065,599500.0,4,2.25,2020,10260,2.0,0.0,0.0,4,7,0,1984,98052,47.6801,-122.11399999999999,0,fair,modern
3585300365,625000.0,4,1.5,2190,13660,1.0,0.0,3.0,3,8,0,1952,98177,47.7658,-122.37,0,good,mid_century
8019200360,248500.0,2,1.0,780,10064,1.0,0.0,0.0,4,7,0,1958,98168,47.4913,-122.318,0,fair,mid_century
2862100205,469950.0,5,2.0,1220,4200,1.0,0.0,0.0,4,6,130,1921,98105,47.6677,-122.321,0,dropped,dropped
7420100040,525000.0,3,1.5,1840,10956,1.0,0.0,0.0,4,8,0,1970,98033,47.6746,-122.164,0,good,mid_century
223039229,787500.0,2,2.5,2390,6928,2.0,0.0,3.0,4,8,580,1949,98146,47.5101,-122.391,0,good,early_century
7967950040,485000.0,4,2.5,3710,15935,1.0,0.0,0.0,3,10,1580,2005,98001,47.3528,-122.26700000000001,0,excellent,post_modern
1443500120,310000.0,2,1.0,750,5379,1.0,0.0,0.0,3,6,0,1919,98118,47.5324,-122.272,0,dropped,dropped
3920000040,280000.0,5,2.0,2110,7919,1.0,0.0,0.0,3,7,1000,1966,98118,47.5164,-122.26700000000001,0,fair,mid_century
126059021,200000.0,4,1.0,1020,42966,1.5,0.0,0.0,4,6,0,1922,98072,47.7617,-122.11,0,dropped,dropped
8106300970,490000.0,3,2.5,3080,7363,2.0,0.0,0.0,3,9,0,2006,98055,47.4473,-122.205,0,good,post_modern
9320900610,146000.0,3,1.0,900,4770,1.0,0.0,0.0,3,6,0,1969,98023,47.3038,-122.36200000000001,1,dropped,mid_century
5647900650,500000.0,5,3.0,3720,25474,2.0,0.0,4.0,3,9,1630,1986,98001,47.3296,-122.256,0,good,modern
1432701430,242500.0,3,1.0,940,7380,1.0,0.0,0.0,3,6,0,1959,98058,47.4516,-122.175,0,dropped,mid_century
6632300477,324950.0,3,1.0,1040,7288,1.0,0.0,0.0,3,7,0,1959,98125,47.7287,-122.311,0,fair,mid_century
9476200150,231500.0,2,1.0,1000,7615,1.0,0.0,0.0,4,6,0,1943,98056,47.49,-122.191,0,dropped,early_century
8029500450,300000.0,3,2.5,2080,9827,2.0,0.0,0.0,3,8,0,1989,98023,47.3058,-122.39399999999999,0,good,modern
9510320150,545000.0,4,2.5,2500,50595,2.0,0.0,0.0,3,9,0,1997,98045,47.4736,-121.73100000000001,0,good,modern
415100085,350000.0,3,1.0,1050,8583,1.0,0.0,0.0,5,6,0,1955,98133,47.7451,-122.339,0,dropped,mid_century
8562850150,467100.0,3,1.75,1620,8645,1.0,0.0,0.0,3,7,430,1973,98052,47.6651,-122.15100000000001,0,fair,mid_century
1951600150,180000.0,3,1.0,1610,8500,1.5,0.0,0.0,3,7,0,1959,98032,47.3717,-122.29700000000001,0,fair,mid_century
6745700150,749000.0,4,1.5,2130,5000,2.0,0.0,0.0,4,8,0,1920,98144,47.5828,-122.291,0,good,dropped
9211520410,245000.0,3,2.5,1460,11593,2.0,0.0,0.0,3,7,0,1989,98023,47.2984,-122.385,0,fair,modern
3388000040,260000.0,5,1.0,1600,7350,1.0,0.0,0.0,5,7,0,1962,98031,47.3943,-122.196,0,fair,mid_century
3566800040,490000.0,3,3.0,1730,2940,3.0,0.0,0.0,3,7,0,1985,98117,47.6911,-122.39200000000001,0,fair,modern
4221250120,565000.0,4,2.5,2280,4602,2.0,0.0,0.0,3,8,0,2003,98075,47.5895,-122.01899999999999,0,good,post_modern
1402600040,330000.0,4,2.25,2430,7490,2.0,0.0,0.0,3,8,0,1983,98058,47.4406,-122.139,0,good,modern
2720000120,295000.0,3,1.0,1380,7575,1.0,0.0,0.0,4,7,0,1963,98056,47.5139,-122.18700000000001,0,fair,mid_century
3359500665,725000.0,3,1.5,1790,6000,1.5,0.0,0.0,4,7,0,1903,98115,47.6754,-122.325,0,fair,dropped
7732650040,1140000.0,4,2.5,3370,10602,2.0,0.0,0.0,3,10,0,1999,98007,47.6591,-122.147,0,excellent,modern
2874600040,680000.0,3,2.25,2920,6300,1.0,0.0,0.0,3,8,1210,1956,98177,47.7065,-122.37,0,good,mid_century
6154900065,490000.0,2,1.0,2180,9300,1.0,0.0,0.0,4,7,1090,1947,98177,47.7032,-122.37100000000001,0,fair,early_century
3491300180,635000.0,3,1.75,1480,6985,1.5,0.0,0.0,4,7,280,1926,98117,47.68600000000001,-122.374,0,fair,early_century
619079096,750000.0,3,2.5,2350,715690,1.5,0.0,0.0,4,9,0,1979,98022,47.1622,-121.971,0,good,modern
9264920620,330000.0,4,2.25,2440,8098,2.0,0.0,0.0,3,8,0,1983,98023,47.3126,-122.346,0,good,modern
7899800730,270000.0,3,2.5,1350,1189,2.0,0.0,0.0,3,7,270,2007,98106,47.5218,-122.35799999999999,0,fair,post_modern
8944750730,340000.0,3,2.25,1970,3716,2.0,0.0,0.0,3,7,0,1997,98056,47.4907,-122.167,0,fair,modern
293610040,600000.0,4,2.75,2950,5803,2.0,0.0,0.0,3,9,0,2007,98028,47.7368,-122.23100000000001,0,good,post_modern
7215720410,726888.0,5,3.0,2970,7261,2.0,0.0,0.0,3,9,0,1999,98075,47.5994,-122.01899999999999,0,good,modern
5550300175,285000.0,2,1.0,720,6400,1.0,0.0,0.0,4,6,0,1943,98126,47.5286,-122.368,0,dropped,early_century
1588600040,365000.0,2,1.0,770,5680,1.0,0.0,0.0,4,6,0,1929,98117,47.6951,-122.366,0,dropped,early_century
7819000040,295000.0,4,2.0,1650,7200,1.0,0.0,0.0,3,7,0,1964,98133,47.7543,-122.344,0,fair,mid_century
1839920180,460000.0,3,2.25,1620,7350,1.0,0.0,0.0,3,7,450,1969,98034,47.7248,-122.179,0,fair,mid_century
2560803085,230000.0,3,1.5,1510,10588,1.5,0.0,0.0,3,7,0,1947,98198,47.3775,-122.319,0,fair,early_century
6414100133,337000.0,3,1.0,1070,6109,1.0,0.0,0.0,5,7,0,1951,98125,47.7207,-122.32,0,fair,mid_century
164000174,300000.0,3,1.0,1010,6300,1.0,0.0,0.0,3,7,0,1957,98133,47.7304,-122.352,0,fair,mid_century
1118001201,2300000.0,4,2.5,3370,8402,1.0,0.0,0.0,5,10,1130,1962,98112,47.6349,-122.29,0,excellent,mid_century
5104510720,360000.0,4,2.5,2000,5500,2.0,0.0,0.0,3,8,0,2003,98038,47.3552,-122.014,0,good,post_modern
3904910650,585000.0,3,2.5,2060,10839,2.0,0.0,0.0,3,8,0,1987,98029,47.5675,-122.016,0,good,modern
9211500620,305000.0,3,2.25,1740,6650,1.0,0.0,0.0,3,7,500,1978,98023,47.2979,-122.37899999999999,0,fair,modern
6402710120,309950.0,3,2.5,1880,7838,2.0,0.0,0.0,3,7,0,1994,98055,47.4439,-122.19,0,fair,modern
1245001739,550000.0,3,1.0,960,12527,1.0,0.0,0.0,3,7,0,1972,98033,47.6891,-122.20299999999999,0,fair,mid_century
6817850040,825000.0,3,2.5,3280,26413,1.0,0.0,3.0,3,11,610,1985,98074,47.6395,-122.05,0,excellent,modern
9839301165,998500.0,2,1.0,1570,4400,1.5,0.0,0.0,4,8,0,1914,98122,47.6112,-122.29299999999999,0,good,dropped
1854900410,644500.0,4,2.5,2990,5342,2.0,0.0,0.0,3,8,0,2004,98074,47.6124,-122.009,0,good,post_modern
2787700180,320000.0,3,2.0,1250,8636,1.0,0.0,0.0,5,7,0,1968,98059,47.5066,-122.15899999999999,0,fair,mid_century
1843130210,266950.0,3,2.5,1920,4803,2.0,0.0,0.0,3,7,0,2005,98042,47.3745,-122.12700000000001,0,fair,post_modern
205000450,633100.0,4,2.5,2470,33305,2.0,0.0,0.0,3,9,0,1993,98053,47.6303,-121.99,0,good,modern
3626039279,395000.0,2,1.0,960,6700,1.0,0.0,0.0,3,7,0,1951,98103,47.6955,-122.35700000000001,0,fair,mid_century
3126049261,259250.0,3,1.0,940,5904,1.0,0.0,0.0,3,6,0,1947,98103,47.699,-122.35,0,dropped,early_century
8658303265,300000.0,3,1.0,1260,5000,1.0,0.0,0.0,4,6,0,1968,98014,47.6492,-121.915,0,dropped,mid_century
2421059009,413000.0,3,1.75,2280,139392,1.0,0.0,0.0,3,8,0,1977,98092,47.291000000000004,-122.118,0,good,modern
3111300040,435000.0,3,2.25,1740,8491,1.0,0.0,0.0,3,8,500,1958,98177,47.7758,-122.37899999999999,0,good,mid_century
1770000330,500000.0,4,2.75,2630,15000,1.0,0.0,0.0,4,7,940,1976,98072,47.7425,-122.089,0,fair,modern
4174600264,402000.0,4,1.75,2430,5481,1.0,0.0,0.0,3,8,1000,1953,98108,47.5569,-122.29799999999999,0,good,mid_century
822039025,777700.0,3,2.5,2260,251460,1.5,0.0,0.0,3,10,0,1995,98070,47.4096,-122.449,0,excellent,modern
9521101065,580000.0,2,1.5,1220,5000,1.0,0.0,2.0,4,7,0,1938,98103,47.6624,-122.348,0,fair,early_century
3244500158,570000.0,3,1.75,2580,40392,1.0,0.0,0.0,3,9,1190,1986,98072,47.7637,-122.134,0,good,modern
3603000410,174950.0,2,1.0,730,6000,1.0,0.0,0.0,3,6,0,1950,98198,47.3832,-122.3,0,dropped,early_century
7548300441,300000.0,2,1.0,760,3001,1.0,0.0,0.0,3,6,0,1913,98144,47.5874,-122.311,0,dropped,dropped
3034200142,435000.0,3,1.5,1740,6988,1.0,0.0,0.0,3,7,140,1950,98133,47.7211,-122.33,0,fair,early_century
8651611590,840000.0,4,2.5,3420,8405,2.0,0.0,0.0,3,10,0,2000,98074,47.6328,-122.064,0,excellent,modern
2978800120,469000.0,5,2.5,2240,7543,1.0,0.0,0.0,3,7,1100,1966,98177,47.7756,-122.37200000000001,0,fair,mid_century
7011200515,870000.0,4,1.75,1920,3600,2.0,0.0,0.0,4,8,0,1907,98119,47.6382,-122.368,0,good,dropped
7199340620,532000.0,4,1.75,2020,7029,1.0,0.0,0.0,4,7,590,1979,98052,47.6983,-122.12700000000001,0,fair,modern
7291700065,455000.0,4,1.5,1880,11400,1.0,0.0,0.0,3,7,600,1955,98177,47.7718,-122.381,0,fair,mid_century
2129700142,201000.0,3,1.0,1010,25277,1.0,0.0,0.0,5,5,0,1961,98019,47.7242,-121.95100000000001,0,,mid_century
318300040,649000.0,5,3.25,3990,13087,2.0,0.0,0.0,3,9,1590,1991,98042,47.3632,-122.061,0,good,modern
5101400871,445500.0,2,1.75,1390,6670,1.0,0.0,0.0,3,6,670,1941,98115,47.6914,-122.30799999999999,0,dropped,early_century
2561360120,475000.0,3,2.0,1230,11502,1.0,0.0,0.0,4,7,0,1984,98052,47.7017,-122.12700000000001,0,fair,modern
293800120,590000.0,4,2.5,2940,29013,2.0,0.0,0.0,3,10,0,1992,98077,47.7635,-122.044,0,excellent,modern
2595300155,565000.0,4,1.5,2190,8296,2.0,0.0,0.0,3,7,0,1935,98136,47.5158,-122.385,0,fair,early_century
4365200555,375000.0,3,2.5,1670,7740,1.0,0.0,0.0,3,7,540,1974,98126,47.5222,-122.37,0,fair,mid_century
2473100790,255000.0,3,1.5,1240,8528,1.0,0.0,0.0,4,7,0,1967,98058,47.4478,-122.15700000000001,0,fair,mid_century
8019200925,315000.0,5,1.75,1850,14800,1.5,0.0,0.0,3,6,90,1937,98168,47.4935,-122.321,0,dropped,early_century
6071600450,496600.0,4,2.25,2020,8400,1.0,0.0,0.0,4,8,670,1961,98006,47.5488,-122.171,0,good,mid_century
5249803036,380000.0,3,1.0,1020,4800,1.0,0.0,0.0,3,7,0,1944,98118,47.5615,-122.272,0,fair,early_century
3222069151,338950.0,3,1.75,1610,22496,1.0,0.0,0.0,4,7,0,1974,98042,47.3443,-122.073,0,fair,mid_century
5561400610,542500.0,5,3.5,2730,42500,1.0,0.0,0.0,3,8,1200,1989,98027,47.4587,-121.99600000000001,0,good,modern
5700000905,739000.0,5,2.5,2840,5000,1.0,0.0,0.0,4,7,1220,1913,98144,47.5817,-122.291,0,fair,dropped
3362401935,549000.0,4,1.75,1290,3060,2.0,0.0,0.0,4,7,0,1906,98103,47.6798,-122.348,0,fair,dropped
2893000610,252000.0,3,2.25,1670,7881,1.0,0.0,0.0,4,7,480,1977,98031,47.4105,-122.18,0,fair,modern
8156600155,735000.0,4,1.75,2460,5100,1.5,0.0,0.0,5,7,1010,1909,98115,47.6782,-122.3,0,fair,dropped
2560803248,270000.0,4,2.5,1660,8063,1.0,0.0,0.0,4,7,0,1978,98198,47.3761,-122.32,0,fair,modern
1118001215,2250000.0,3,2.5,3420,8700,1.0,0.0,0.0,3,9,530,1951,98112,47.6352,-122.29,0,good,mid_century
1437500035,155000.0,2,1.0,1010,43056,1.5,0.0,0.0,3,5,0,1990,98014,47.7105,-121.316,0,,modern
2124049229,469000.0,4,2.5,2240,5624,1.0,0.0,0.0,3,7,720,1961,98108,47.5574,-122.30799999999999,0,fair,mid_century
7129304225,305000.0,4,2.25,2340,5250,2.0,0.0,0.0,5,7,0,1965,98118,47.5183,-122.266,0,fair,mid_century
7986400180,675000.0,3,1.75,1920,4500,1.0,0.0,0.0,5,7,960,1924,98107,47.6645,-122.35700000000001,0,fair,dropped
809001970,931000.0,3,2.5,2460,6600,1.5,0.0,0.0,4,8,900,1929,98109,47.6364,-122.351,0,good,early_century
7979900145,385000.0,3,1.0,1470,11398,1.0,0.0,0.0,3,8,0,1950,98155,47.746,-122.296,0,good,early_century
3299600040,815000.0,3,2.5,3400,12442,2.0,0.0,0.0,3,9,0,2001,98075,47.5611,-122.03200000000001,0,good,post_modern
8651730580,531000.0,3,2.25,1910,8390,1.0,0.0,0.0,3,7,0,1979,98034,47.73,-122.21600000000001,0,fair,modern
1250201175,386500.0,4,1.0,1400,3600,1.0,0.0,0.0,4,6,700,1901,98144,47.5972,-122.295,0,dropped,dropped
8651510610,475580.0,3,1.75,1520,11085,1.0,0.0,0.0,3,8,0,1983,98074,47.646,-122.068,0,good,modern
7017200120,358000.0,2,1.0,930,5077,1.0,0.0,0.0,3,6,0,1939,98133,47.7095,-122.35,0,dropped,early_century
9272201385,677500.0,5,1.0,2340,4730,2.0,0.0,0.0,3,8,530,1918,98116,47.5895,-122.385,0,good,dropped
518500210,868500.0,3,2.5,2920,3942,3.0,0.0,0.0,3,10,0,2008,98056,47.53100000000001,-122.204,0,excellent,post_modern
3260000120,599380.0,3,1.75,1270,7350,1.0,0.0,0.0,4,7,0,1967,98005,47.6046,-122.16799999999999,0,fair,mid_century
7504030220,712000.0,4,2.25,2450,11960,1.0,0.0,0.0,3,10,0,1979,98074,47.6351,-122.06,0,excellent,modern
7972601885,350000.0,5,1.75,1380,7620,1.0,0.0,0.0,3,7,200,1955,98106,47.5279,-122.345,0,fair,mid_century
2331300395,875000.0,4,2.0,2520,6000,1.0,0.0,0.0,3,8,1120,1921,98103,47.6767,-122.35,1,good,dropped
2597710450,365000.0,3,2.25,2290,7350,2.0,0.0,0.0,3,8,0,1988,98058,47.428999999999995,-122.162,0,good,modern
8122600145,452000.0,4,2.0,1660,6150,1.0,0.0,0.0,3,6,810,1945,98126,47.5371,-122.368,0,dropped,early_century
629000410,915000.0,3,2.75,2800,9750,1.0,0.0,0.0,5,7,1400,1957,98004,47.5862,-122.20200000000001,0,fair,mid_century
7202380120,482500.0,3,2.5,1690,3068,2.0,0.0,0.0,3,7,0,2005,98053,47.6763,-122.02799999999999,0,fair,post_modern
2926049437,425000.0,3,1.0,1180,7200,1.5,0.0,0.0,4,7,0,1949,98133,47.7121,-122.333,0,fair,early_century
9550202700,460000.0,2,1.75,1390,4160,1.0,0.0,0.0,5,6,600,1916,98105,47.6681,-122.324,0,dropped,dropped
1231000458,666570.0,4,2.0,2320,7400,1.5,0.0,0.0,5,7,700,1913,98118,47.5558,-122.26899999999999,0,fair,dropped
9485930120,390000.0,3,2.25,2270,32112,1.0,0.0,0.0,4,8,530,1980,98042,47.3451,-122.094,0,good,modern
7923100410,650000.0,4,1.75,2640,8215,1.0,0.0,0.0,4,7,1140,1966,98008,47.5819,-122.125,0,fair,mid_century
2571910210,305000.0,3,2.0,1680,8487,1.0,0.0,0.0,3,7,0,1993,98022,47.1959,-122.01,0,fair,modern
3395800155,250000.0,3,1.0,990,8100,1.0,0.0,0.0,3,6,0,1949,98146,47.4839,-122.34100000000001,0,dropped,early_century
9558040230,438800.0,4,2.5,2770,4432,2.0,0.0,0.0,3,9,0,2004,98058,47.4541,-122.117,0,good,post_modern
7129302185,290000.0,2,1.0,950,5650,1.0,0.0,0.0,5,6,0,1943,98118,47.5149,-122.257,0,dropped,early_century
7841300230,324950.0,4,2.0,2160,4800,2.0,0.0,0.0,4,7,870,1929,98055,47.4777,-122.212,0,fair,early_century
2768300650,453000.0,3,2.5,1650,1838,2.0,0.0,0.0,4,7,380,1991,98107,47.6666,-122.367,0,fair,modern
546000865,556000.0,3,1.0,1800,4005,1.5,0.0,0.0,4,7,640,1929,98117,47.6876,-122.38,0,fair,early_century
7708300150,315000.0,3,2.0,1660,11135,1.0,0.0,0.0,3,8,0,1971,98045,47.4897,-121.787,0,good,mid_century
3709500180,445830.0,3,2.5,1870,5449,2.0,0.0,0.0,3,8,0,2003,98011,47.7557,-122.22,0,good,post_modern
9273200145,1260000.0,3,3.5,3220,3960,2.0,0.0,4.0,3,10,460,1991,98116,47.5909,-122.384,0,excellent,modern
2025700730,287200.0,3,3.0,1850,19966,1.0,0.0,0.0,4,7,760,1992,98038,47.3493,-122.03399999999999,0,fair,modern
2215500220,525000.0,4,1.5,1580,6360,1.5,0.0,0.0,3,7,290,1945,98115,47.6873,-122.286,0,fair,early_century
3758900220,1140000.0,4,4.25,4590,17621,2.0,0.0,0.0,3,10,1430,2003,98033,47.6973,-122.205,0,excellent,post_modern
7229900925,381000.0,3,1.75,2700,18246,1.0,0.0,0.0,4,7,1190,1967,98059,47.4817,-122.09700000000001,0,fair,mid_century
6632900084,360000.0,3,1.75,1020,7020,1.5,0.0,0.0,4,7,0,1953,98155,47.7362,-122.314,0,fair,mid_century
7137300040,619000.0,5,3.5,2950,2932,3.0,0.0,0.0,3,8,0,2004,98144,47.5923,-122.29799999999999,0,good,post_modern
222069029,535000.0,2,1.75,1780,224769,1.0,0.0,0.0,4,8,0,1976,98038,47.4158,-122.00200000000001,0,good,modern
7518503685,402000.0,2,1.0,710,5100,1.0,0.0,0.0,5,7,0,1905,98117,47.6765,-122.381,0,fair,dropped
7701930180,600000.0,4,3.5,4300,70407,2.0,0.0,0.0,3,10,1590,1992,98058,47.4472,-122.09200000000001,0,excellent,modern
5072420040,549950.0,3,2.5,2080,8690,1.0,0.0,0.0,3,8,650,1974,98166,47.4424,-122.344,0,good,mid_century
4058802300,300000.0,4,2.0,2360,7440,1.0,0.0,0.0,3,7,1180,1955,98178,47.5044,-122.245,0,fair,mid_century
5127100210,360000.0,6,2.0,2210,9870,2.0,0.0,0.0,4,7,0,1969,98059,47.4751,-122.145,0,fair,mid_century
4442800166,510000.0,3,3.0,1320,1012,3.0,0.0,0.0,3,8,0,2009,98117,47.6904,-122.395,0,good,post_modern
8078490330,319950.0,3,2.5,1980,9907,2.0,0.0,0.0,3,8,0,1991,98022,47.1903,-122.01299999999999,0,good,modern
9558021010,381000.0,4,2.5,2130,6003,2.0,0.0,0.0,3,8,0,2003,98058,47.4518,-122.12,0,good,post_modern
6700390230,256900.0,3,2.5,1720,3951,2.0,0.0,0.0,3,7,0,1992,98031,47.4033,-122.18700000000001,0,fair,modern
1841400150,346000.0,5,1.0,1790,30456,1.0,0.0,0.0,4,7,440,1964,98030,47.3469,-122.195,0,fair,mid_century
6873000150,465000.0,2,2.25,1390,1222,3.0,0.0,0.0,3,7,50,2009,98052,47.6754,-122.12100000000001,0,fair,post_modern
5710500230,545000.0,3,2.0,1900,9975,1.0,0.0,0.0,3,8,400,1973,98027,47.5307,-122.054,0,good,mid_century
9528102060,516000.0,2,1.75,1640,3090,1.0,0.0,0.0,4,7,730,1925,98115,47.678999999999995,-122.319,0,fair,dropped
2490200450,550000.0,4,2.5,2700,5100,1.0,0.0,0.0,4,8,1260,1968,98136,47.5331,-122.384,0,good,mid_century
4178500580,339950.0,4,2.25,2200,7150,2.0,0.0,0.0,4,7,0,1990,98042,47.3595,-122.089,0,fair,modern
4325700085,417000.0,3,1.0,1310,8514,1.0,0.0,0.0,4,7,0,1953,98133,47.7502,-122.353,0,fair,mid_century
5606000120,906000.0,4,2.5,2480,5000,1.0,0.0,3.0,3,8,1000,1951,98105,47.6653,-122.272,0,good,mid_century
5451220150,980000.0,4,2.25,3010,9800,2.0,0.0,0.0,4,9,0,1973,98040,47.5336,-122.223,0,good,mid_century
7954300620,555000.0,4,2.5,2450,5079,2.0,0.0,0.0,3,9,0,2001,98056,47.5214,-122.191,0,good,post_modern
2591010040,468000.0,2,1.75,1250,7029,1.0,0.0,0.0,4,7,0,1986,98033,47.6936,-122.186,0,fair,modern
3321079060,378000.0,3,1.75,2610,117176,1.0,0.0,0.0,3,7,1220,1981,98022,47.2585,-121.925,0,fair,modern
7229900145,430000.0,4,2.5,2010,16020,1.5,0.0,0.0,5,8,0,1962,98059,47.4821,-122.10799999999999,0,good,mid_century
5710610790,730100.0,4,2.5,3120,14300,2.0,0.0,0.0,3,9,0,2003,98027,47.5318,-122.055,0,good,post_modern
937000220,219000.0,4,1.5,1370,7944,1.5,0.0,0.0,3,7,0,1961,98198,47.4224,-122.289,0,fair,mid_century
7504001320,570000.0,3,2.5,2420,11953,1.0,0.0,0.0,3,9,0,1990,98074,47.6285,-122.054,0,good,modern
3832710450,262500.0,4,2.75,1500,7036,1.0,0.0,0.0,3,7,440,1979,98032,47.3665,-122.27600000000001,0,fair,modern
8567450180,525000.0,5,2.5,2630,9216,2.0,0.0,0.0,3,8,0,2003,98019,47.7379,-121.96600000000001,0,good,post_modern
4443801590,520000.0,2,1.0,950,3880,1.0,0.0,0.0,4,6,0,1919,98117,47.687,-122.389,0,dropped,dropped
7399200770,417400.0,3,3.0,2680,12285,1.0,0.0,0.0,4,8,0,1970,98055,47.4633,-122.196,0,good,mid_century
8562740530,788000.0,4,3.25,3680,5759,2.0,0.0,0.0,3,9,840,2003,98027,47.5367,-122.06700000000001,0,good,post_modern
5592900230,320000.0,3,1.0,1270,7400,1.0,0.0,2.0,4,7,0,1956,98056,47.4831,-122.191,0,fair,mid_century
3693900155,950000.0,6,1.0,2330,5000,1.5,0.0,0.0,4,7,0,1920,98117,47.6789,-122.397,0,fair,dropped
3782100155,255000.0,3,1.0,960,8100,1.0,0.0,0.0,3,7,0,1955,98155,47.7766,-122.307,0,fair,mid_century
104550580,260000.0,4,2.5,1990,6671,2.0,0.0,0.0,3,7,0,1989,98023,47.3078,-122.35799999999999,0,fair,modern
4365200620,394000.0,3,1.0,1450,7930,1.0,0.0,0.0,4,6,300,1923,98126,47.5212,-122.37100000000001,0,dropped,dropped
226059161,575000.0,4,2.5,2280,27441,2.0,0.0,0.0,3,8,0,1996,98072,47.7628,-122.12299999999999,0,good,modern
5316100220,1250000.0,4,2.25,1830,7200,2.0,0.0,2.0,3,8,80,1923,98112,47.6315,-122.28200000000001,0,good,dropped
1387300760,385000.0,3,2.25,1650,7800,1.0,0.0,0.0,3,7,390,1969,98011,47.7377,-122.197,0,fair,mid_century
2521059042,456000.0,5,2.75,2720,193406,1.0,0.0,4.0,4,7,1020,1968,98092,47.2838,-122.12100000000001,0,fair,mid_century
7974200902,637000.0,4,2.5,1710,5000,1.0,0.0,0.0,3,8,600,1979,98115,47.6772,-122.285,0,good,modern
259600910,485000.0,5,1.5,1420,9900,1.0,0.0,0.0,3,7,370,1964,98008,47.6348,-122.118,0,fair,mid_century
4375700065,315275.0,3,1.75,1440,8040,1.0,0.0,0.0,3,7,480,1951,98125,47.7128,-122.306,0,fair,mid_century
2473100330,252500.0,2,1.5,1280,8710,1.0,0.0,0.0,3,7,0,1967,98058,47.4472,-122.16,0,fair,mid_century
1523069095,240000.0,2,1.0,1320,24319,1.0,0.0,0.0,3,7,0,1966,98027,47.4741,-122.015,0,fair,mid_century
5101402428,790000.0,4,2.5,2560,12760,1.0,0.0,0.0,4,7,800,1949,98115,47.6947,-122.303,0,fair,early_century
1072100085,310000.0,3,1.0,1480,7830,1.0,0.0,0.0,3,7,0,1952,98133,47.7703,-122.336,0,fair,mid_century
9322800230,1250000.0,4,2.5,2960,20240,2.0,0.0,4.0,4,10,0,1985,98146,47.5075,-122.389,0,excellent,modern
2695600455,425000.0,2,1.0,1160,5038,1.0,0.0,0.0,5,7,420,1942,98126,47.5304,-122.38,0,fair,early_century
8946400210,548000.0,3,2.5,2110,4099,2.0,0.0,0.0,3,8,0,2001,98072,47.7508,-122.17,0,good,post_modern
1523069197,379880.0,3,2.5,1650,14054,1.0,0.0,0.0,4,7,520,1986,98027,47.4821,-122.01700000000001,0,fair,modern
8078420230,530000.0,3,2.5,1950,9906,2.0,0.0,0.0,3,8,0,1988,98074,47.6363,-122.025,0,good,modern
2723069052,695000.0,3,2.25,2600,220300,1.5,0.0,0.0,5,8,480,1977,98027,47.4562,-122.016,0,good,modern
9297300395,435000.0,3,1.0,1270,4000,1.5,0.0,2.0,3,7,0,1928,98126,47.5695,-122.376,0,fair,early_century
1428000970,540000.0,3,1.75,1300,62290,1.0,0.0,0.0,3,7,0,1983,98053,47.6529,-121.979,0,fair,modern
1774000720,425000.0,3,2.25,1790,10209,1.0,0.0,0.0,3,7,500,1967,98072,47.7492,-122.086,0,fair,mid_century
2826049106,490000.0,3,2.5,1930,7266,2.0,0.0,0.0,3,8,0,2005,98125,47.7191,-122.309,0,good,post_modern
2113700205,220000.0,4,1.0,1200,6000,1.5,0.0,0.0,3,6,0,1923,98106,47.5307,-122.352,0,dropped,dropped
1036450360,540000.0,4,2.5,2050,3784,2.0,0.0,0.0,3,8,0,2001,98034,47.7189,-122.181,0,good,post_modern
714000155,670000.0,3,1.0,1710,6195,1.0,0.0,0.0,3,7,300,1946,98105,47.6706,-122.265,0,fair,early_century
686800065,667500.0,3,1.75,2130,20423,1.0,0.0,0.0,3,9,0,1953,98004,47.6339,-122.19200000000001,0,good,mid_century
5323100120,585000.0,3,3.5,1700,2197,2.0,0.0,0.0,3,8,440,2010,98116,47.5767,-122.41,0,good,post_modern
8658300455,225000.0,3,1.5,1390,12500,1.0,0.0,0.0,4,6,0,1976,98014,47.6496,-121.90799999999999,0,dropped,modern
2202500150,375000.0,3,1.0,1230,9877,1.0,0.0,0.0,3,7,0,1954,98006,47.5745,-122.13600000000001,0,fair,mid_century
258100040,335000.0,3,2.0,1490,8847,1.0,0.0,0.0,4,7,0,1967,98177,47.7639,-122.363,0,fair,mid_century
